Timestamp,T,RH,AH,CO(GT),NO2(GT),Temperature_Anomaly,ML_Anomaly
2004-12-20 13:00:00,9.6,52.4,0.6276,2.6,114.0,False,False
2004-12-20 14:00:00,9.7,49.8,0.5998,2.3,93.0,False,False
2004-12-20 15:00:00,9.4,44.9,0.5296,2.2,89.0,False,False
2004-12-20 16:00:00,9.8,41.9,0.5083,2.3,102.0,False,False
2004-12-20 17:00:00,8.9,44.9,0.5125,2.9,129.0,False,False
2004-12-20 18:00:00,8.4,45.4,0.5035,4.1,151.0,False,False
2004-12-20 19:00:00,8.0,41.0,0.4416,4.1,151.0,False,False
2004-12-20 20:00:00,7.9,37.1,0.3974,4.0,149.0,False,False
2004-12-20 21:00:00,7.8,33.9,0.3594,3.7,149.0,False,False
2004-12-20 22:00:00,7.3,32.4,0.334,1.7,114.0,False,False
2004-12-20 23:00:00,7.4,34.6,0.3576,1.1,104.0,False,False
2004-12-21 00:00:00,7.1,33.7,0.3417,1.1,104.0,False,False
2004-12-21 01:00:00,6.4,35.8,0.3471,1.5,127.0,False,False
2004-12-21 02:00:00,5.6,37.7,0.3444,0.5,53.0,False,False
2004-12-21 03:00:00,5.6,37.6,0.3448,0.3,,False,False
2004-12-21 04:00:00,5.3,38.8,0.3473,0.2,39.0,False,False
2004-12-21 05:00:00,4.7,41.4,0.3576,0.3,41.0,False,False
2004-12-21 06:00:00,4.3,43.9,0.3675,0.6,97.0,False,False
2004-12-21 07:00:00,4.9,40.6,0.3539,0.7,120.0,False,False
2004-12-21 08:00:00,5.1,40.8,0.3603,2.6,167.0,False,False
2004-12-21 09:00:00,6.5,38.1,0.3709,5.5,198.0,False,False
2004-12-21 10:00:00,7.4,36.5,0.3778,2.6,157.0,False,False
2004-12-21 11:00:00,7.9,36.4,0.3889,1.5,125.0,False,False
2004-12-21 12:00:00,7.8,36.8,0.3908,1.7,135.0,False,False
2004-12-21 13:00:00,8.7,33.7,0.379,2.2,138.0,False,False
2004-12-21 14:00:00,8.5,34.3,0.3813,2.1,132.0,False,False
2004-12-21 15:00:00,8.9,34.5,0.3946,2.2,142.0,False,False
2004-12-21 16:00:00,8.8,35.7,0.4043,2.3,137.0,False,False
2004-12-21 17:00:00,7.9,38.6,0.4137,2.5,145.0,False,False
2004-12-21 18:00:00,7.6,40.1,0.4195,3.1,166.0,False,False
2004-12-21 19:00:00,6.9,40.3,0.4025,3.6,165.0,False,False
2004-12-21 20:00:00,6.5,41.7,0.4047,3.9,175.0,False,False
2004-12-21 21:00:00,6.3,42.6,0.4106,4.0,185.0,False,False
2004-12-21 22:00:00,5.9,44.7,0.4186,2.3,166.0,False,False
2004-12-21 23:00:00,5.8,43.4,0.4037,1.5,140.0,False,False
2004-12-22 00:00:00,5.8,42.5,0.3937,1.5,133.0,False,False
2004-12-22 01:00:00,5.6,42.0,0.3856,2.2,144.0,False,False
2004-12-22 02:00:00,5.3,42.3,0.3806,1.3,126.0,False,False
2004-12-22 03:00:00,5.1,43.5,0.3852,0.9,,False,False
2004-12-22 04:00:00,5.1,44.8,0.3967,,72.0,False,False
2004-12-22 05:00:00,5.2,45.9,0.4099,0.5,70.0,False,False
2004-12-22 06:00:00,4.7,49.0,0.4209,0.5,74.0,False,False
2004-12-22 07:00:00,4.5,51.8,0.4418,0.9,124.0,False,False
2004-12-22 08:00:00,4.5,53.0,0.4495,2.0,152.0,False,False
2004-12-22 09:00:00,4.8,53.1,0.4605,3.2,174.0,False,False
2004-12-22 10:00:00,7.8,42.0,0.4464,2.3,161.0,False,False
2004-12-22 11:00:00,9.3,37.6,0.4391,1.8,120.0,False,False
2004-12-22 12:00:00,10.0,34.2,0.4212,2.1,111.0,False,False
2004-12-22 13:00:00,10.3,32.6,0.4094,1.9,128.0,False,False
2004-12-22 14:00:00,9.8,31.8,0.3858,2.4,133.0,False,False
2004-12-22 15:00:00,9.8,30.3,0.3658,2.1,121.0,False,False
2004-12-22 16:00:00,9.6,29.6,0.3545,2.8,147.0,False,False
2004-12-22 17:00:00,8.1,32.5,0.3516,3.3,136.0,False,False
2004-12-22 18:00:00,6.8,36.1,0.3575,2.9,153.0,False,False
2004-12-22 19:00:00,6.4,36.5,0.3519,3.9,178.0,False,False
2004-12-22 20:00:00,5.9,37.8,0.3528,4.1,174.0,False,False
2004-12-22 21:00:00,5.1,40.7,0.3621,3.3,166.0,False,False
2004-12-22 22:00:00,4.8,45.1,0.3925,3.3,169.0,False,False
2004-12-22 23:00:00,4.5,43.9,0.3728,1.9,132.0,False,False
2004-12-23 00:00:00,5.2,44.1,0.3939,2.0,127.0,False,False
2004-12-23 01:00:00,4.3,46.4,0.3896,1.9,113.0,False,False
2004-12-23 02:00:00,3.0,52.5,0.4021,2.1,128.0,False,False
2004-12-23 03:00:00,2.3,56.3,0.4134,1.7,,False,False
2004-12-23 04:00:00,1.5,61.4,0.4235,1.3,85.0,False,False
2004-12-23 05:00:00,4.0,50.4,0.4154,1.1,77.0,False,False
2004-12-23 06:00:00,2.8,55.2,0.4177,1.2,78.0,False,False
2004-12-23 07:00:00,1.2,61.4,0.4159,1.8,115.0,False,False
2004-12-23 08:00:00,1.4,61.3,0.4208,3.6,169.0,False,False
2004-12-23 09:00:00,2.2,58.1,0.4218,3.7,174.0,False,False
2004-12-23 10:00:00,4.3,49.4,0.4138,3.4,171.0,False,False
2004-12-23 11:00:00,6.6,42.5,0.416,4.0,179.0,False,False
2004-12-23 12:00:00,8.0,38.3,0.4133,3.8,193.0,False,False
2004-12-23 13:00:00,9.1,36.1,0.4172,4.1,210.0,False,False
2004-12-23 14:00:00,10.0,34.7,0.4259,4.9,224.0,False,False
2004-12-23 15:00:00,11.0,33.0,0.4331,3.3,175.0,False,False
2004-12-23 16:00:00,11.3,33.6,0.4504,4.3,177.0,False,False
2004-12-23 17:00:00,9.4,41.3,0.4888,6.6,208.0,False,False
2004-12-23 18:00:00,8.0,45.9,0.4936,8.5,247.0,False,True
2004-12-23 19:00:00,7.1,50.3,0.51,8.7,242.0,False,True
2004-12-23 20:00:00,6.2,56.9,0.5419,9.1,252.0,False,True
2004-12-23 21:00:00,6.3,57.9,0.5575,7.2,228.0,False,False
2004-12-23 22:00:00,6.2,56.8,0.5421,5.0,196.0,False,False
2004-12-23 23:00:00,6.1,54.7,0.5201,4.2,190.0,False,False
2004-12-24 00:00:00,6.0,55.6,0.5244,4.6,187.0,False,False
2004-12-24 01:00:00,5.1,59.0,0.5248,3.9,174.0,False,False
2004-12-24 02:00:00,5.1,58.4,0.517,3.4,158.0,False,False
2004-12-24 03:00:00,4.7,60.8,0.5232,3.0,,False,False
2004-12-24 04:00:00,4.2,63.1,0.5259,2.4,132.0,False,False
2004-12-24 05:00:00,4.3,64.1,0.537,2.5,121.0,False,False
2004-12-24 06:00:00,4.8,61.9,0.537,3.5,136.0,False,False
2004-12-24 07:00:00,5.3,61.1,0.5499,3.9,138.0,False,False
2004-12-24 08:00:00,5.7,61.3,0.5657,4.8,149.0,False,False
2004-12-24 09:00:00,6.1,60.5,0.5719,6.1,165.0,False,False
2004-12-24 10:00:00,6.7,59.7,0.589,6.6,170.0,False,False
2004-12-24 11:00:00,7.2,58.6,0.5986,6.5,165.0,False,False
2004-12-24 12:00:00,8.0,55.9,0.6018,6.0,167.0,False,False
2004-12-24 13:00:00,9.8,52.4,0.6349,6.9,197.0,False,False
2004-12-24 14:00:00,10.5,51.1,0.6503,7.9,217.0,False,False
2004-12-24 15:00:00,10.8,52.4,0.6767,6.1,204.0,False,False
2004-12-24 16:00:00,10.6,55.3,0.7058,6.7,193.0,False,False
2004-12-24 17:00:00,10.4,57.0,0.7167,6.8,192.0,False,False
2004-12-24 18:00:00,10.2,58.3,0.7256,6.7,175.0,False,False
2004-12-24 19:00:00,,,,6.4,168.0,False,False
2004-12-24 20:00:00,,,,6.8,170.0,False,False
2004-12-24 21:00:00,,,,5.6,157.0,False,False
2004-12-24 22:00:00,,,,5.4,143.0,False,False
2004-12-24 23:00:00,,,,5.2,152.0,False,False
2004-12-25 00:00:00,9.4,66.1,0.7816,5.9,169.0,False,False
2004-12-25 01:00:00,9.6,65.9,0.7869,5.6,164.0,False,False
2004-12-25 02:00:00,9.5,66.2,0.7882,5.5,154.0,False,False
2004-12-25 03:00:00,9.2,67.3,0.7851,5.2,,False,False
2004-12-25 04:00:00,9.1,68.7,0.7925,,130.0,False,False
2004-12-25 05:00:00,9.0,69.8,0.8039,2.2,119.0,False,False
2004-12-25 06:00:00,8.9,70.5,0.8056,2.0,106.0,False,False
2004-12-25 07:00:00,8.9,70.4,0.8074,2.2,111.0,False,False
2004-12-25 08:00:00,9.1,69.6,0.8045,2.0,122.0,False,False
2004-12-25 09:00:00,9.0,70.8,0.8173,2.5,121.0,False,False
2004-12-25 10:00:00,9.8,68.6,0.8324,3.0,136.0,False,False
2004-12-25 11:00:00,10.2,67.3,0.8373,2.8,138.0,False,False
2004-12-25 12:00:00,10.7,65.0,0.8378,3.4,147.0,False,False
2004-12-25 13:00:00,11.4,62.9,0.8454,5.5,178.0,False,False
2004-12-25 14:00:00,12.2,61.1,0.8652,4.0,176.0,False,False
2004-12-25 15:00:00,12.1,61.8,0.8723,2.4,159.0,False,False
2004-12-25 16:00:00,11.7,65.6,0.898,3.1,168.0,False,False
2004-12-25 17:00:00,11.4,67.9,0.9119,4.0,181.0,False,False
2004-12-25 18:00:00,11.2,70.8,0.9386,4.6,184.0,False,False
2004-12-25 19:00:00,10.9,75.9,0.9868,4.8,170.0,False,False
2004-12-25 20:00:00,11.3,78.3,1.0455,6.2,174.0,False,False
2004-12-25 21:00:00,10.3,82.8,1.0369,4.6,136.0,False,False
2004-12-25 22:00:00,10.4,82.5,1.0406,4.5,127.0,False,False
2004-12-25 23:00:00,11.0,81.7,1.0727,4.2,125.0,False,False
2004-12-26 00:00:00,11.7,79.8,1.0964,2.6,121.0,False,False
2004-12-26 01:00:00,11.6,80.0,1.0924,1.6,117.0,False,False
2004-12-26 02:00:00,11.3,80.1,1.0741,1.3,108.0,False,False
2004-12-26 03:00:00,11.7,74.1,1.0167,0.6,,False,False
2004-12-26 04:00:00,10.8,78.7,1.0202,0.5,55.0,False,False
2004-12-26 05:00:00,10.7,81.5,1.0497,0.4,46.0,False,False
2004-12-26 06:00:00,10.9,80.3,1.0444,0.3,46.0,False,False
2004-12-26 07:00:00,10.7,80.7,1.0377,0.4,67.0,False,False
2004-12-26 08:00:00,10.5,81.8,1.0416,0.6,90.0,False,False
2004-12-26 09:00:00,10.4,82.9,1.0419,0.9,117.0,False,False
2004-12-26 10:00:00,10.6,82.1,1.0451,1.1,118.0,False,False
2004-12-26 11:00:00,11.5,72.6,0.9846,1.0,112.0,False,False
2004-12-26 12:00:00,12.8,65.5,0.964,1.6,134.0,False,False
2004-12-26 13:00:00,13.9,60.9,0.9644,1.8,127.0,False,False
2004-12-26 14:00:00,14.9,57.9,0.9726,1.0,88.0,False,False
2004-12-26 15:00:00,14.8,63.5,1.0592,0.8,57.0,False,False
2004-12-26 16:00:00,13.6,68.9,1.0699,1.4,99.0,False,False
2004-12-26 17:00:00,13.6,68.9,1.0661,2.1,129.0,False,False
2004-12-26 18:00:00,13.5,67.1,1.0357,2.3,137.0,False,False
2004-12-26 19:00:00,12.3,75.4,1.0768,3.5,146.0,False,False
2004-12-26 20:00:00,11.7,80.0,1.0938,3.8,139.0,False,False
2004-12-26 21:00:00,11.8,82.7,1.1381,2.4,128.0,False,False
2004-12-26 22:00:00,11.8,77.5,1.0741,1.0,106.0,False,False
2004-12-26 23:00:00,12.0,72.3,1.0095,1.3,114.0,False,False
2004-12-27 00:00:00,11.2,79.6,1.0587,2.3,137.0,False,False
2004-12-27 01:00:00,11.5,74.2,1.0063,1.5,114.0,False,False
2004-12-27 02:00:00,11.6,68.9,0.9411,1.1,92.0,False,False
2004-12-27 03:00:00,11.5,67.4,0.9106,0.6,,False,False
2004-12-27 04:00:00,11.7,64.6,0.8888,0.7,55.0,False,False
2004-12-27 05:00:00,11.9,61.1,0.8527,0.4,46.0,False,False
2004-12-27 06:00:00,12.5,57.3,0.8269,0.5,67.0,False,False
2004-12-27 07:00:00,12.3,60.1,0.8562,0.8,95.0,False,False
2004-12-27 08:00:00,11.5,68.7,0.9302,1.9,133.0,False,False
2004-12-27 09:00:00,12.5,63.2,0.9113,2.3,138.0,False,False
2004-12-27 10:00:00,12.9,63.2,0.9335,1.9,127.0,False,False
2004-12-27 11:00:00,13.5,59.9,0.9261,1.6,119.0,False,False
2004-12-27 12:00:00,13.4,61.3,0.9379,1.4,113.0,False,False
2004-12-27 13:00:00,14.4,57.1,0.9309,1.5,109.0,False,False
2004-12-27 14:00:00,15.0,57.2,0.9698,1.4,97.0,False,False
2004-12-27 15:00:00,12.4,72.6,1.0422,2.0,117.0,False,False
2004-12-27 16:00:00,12.8,73.6,1.0851,2.5,132.0,False,False
2004-12-27 17:00:00,13.3,68.2,1.0356,2.2,117.0,False,False
2004-12-27 18:00:00,13.4,66.6,1.0187,2.0,110.0,False,False
2004-12-27 19:00:00,13.3,63.6,0.9661,2.1,119.0,False,False
2004-12-27 20:00:00,12.9,62.4,0.9258,2.1,116.0,False,False
2004-12-27 21:00:00,12.4,64.7,0.9266,2.1,123.0,False,False
2004-12-27 22:00:00,12.1,65.6,0.9222,1.6,117.0,False,False
2004-12-27 23:00:00,11.3,69.8,0.932,1.1,100.0,False,False
2004-12-28 00:00:00,11.0,68.7,0.9001,1.2,101.0,False,False
2004-12-28 01:00:00,11.1,65.3,0.8601,,,False,False
2004-12-28 02:00:00,10.2,66.9,0.8323,,,False,False
2004-12-28 03:00:00,9.5,70.1,0.8343,,,False,False
2004-12-28 04:00:00,9.8,69.4,0.8397,,,False,False
2004-12-28 05:00:00,10.7,62.5,0.802,,,False,False
2004-12-28 06:00:00,10.4,64.8,0.8138,,,False,False
2004-12-28 07:00:00,9.7,73.1,0.8772,,,False,False
2004-12-28 08:00:00,9.3,77.0,0.9018,,,False,False
2004-12-28 09:00:00,9.1,77.1,0.8947,,,False,False
2004-12-28 10:00:00,10.6,67.9,0.8666,,,False,False
2004-12-28 11:00:00,12.7,56.7,0.8304,,,False,False
2004-12-28 12:00:00,13.0,53.9,0.8029,,,False,False
2004-12-28 13:00:00,13.9,49.0,0.7727,,,False,False
2004-12-28 14:00:00,14.4,49.2,0.8027,,,False,False
2004-12-28 15:00:00,14.3,48.6,0.79,,,False,False
2004-12-28 16:00:00,13.6,52.8,0.8177,,,False,False
2004-12-28 17:00:00,13.1,54.3,0.8167,,,False,False
2004-12-28 18:00:00,12.4,59.3,0.853,,,False,False
2004-12-28 19:00:00,12.1,61.5,0.8677,,,False,False
2004-12-28 20:00:00,12.0,60.8,0.852,,,False,False
2004-12-28 21:00:00,11.0,73.8,0.9677,,,False,False
2004-12-28 22:00:00,9.6,82.9,0.99,,,False,False
2004-12-28 23:00:00,8.6,83.5,0.9372,,,False,False
2004-12-29 00:00:00,8.7,83.0,0.9393,,,False,False
2004-12-29 01:00:00,8.8,81.2,0.9214,,,False,False
2004-12-29 02:00:00,8.9,79.0,0.9032,,,False,False
2004-12-29 03:00:00,9.0,76.5,0.8828,,,False,False
2004-12-29 04:00:00,9.0,75.8,0.8721,,,False,False
2004-12-29 05:00:00,9.1,73.9,0.8576,,,False,False
2004-12-29 06:00:00,9.4,70.9,0.8386,,,False,False
2004-12-29 07:00:00,10.1,65.9,0.8148,,,False,False
2004-12-29 08:00:00,10.1,64.6,0.7967,,,False,False
2004-12-29 09:00:00,9.3,64.7,0.7575,,,False,False
2004-12-29 10:00:00,9.9,61.3,0.7499,,,False,False
2004-12-29 11:00:00,10.6,59.9,0.7674,,,False,False
2004-12-29 12:00:00,11.1,55.3,0.7325,,,False,False
2004-12-29 13:00:00,12.0,49.3,0.69,,,False,False
2004-12-29 14:00:00,11.6,46.8,0.6397,,,False,False
2004-12-29 15:00:00,12.0,44.0,0.6169,,,False,False
2004-12-29 16:00:00,11.8,44.3,0.6141,,,False,False
2004-12-29 17:00:00,11.3,45.4,0.6063,,,False,False
2004-12-29 18:00:00,11.3,44.1,0.5909,,,False,False
2004-12-29 19:00:00,11.2,45.1,0.5971,,,False,False
2004-12-29 20:00:00,10.8,47.3,0.6122,,,False,False
2004-12-29 21:00:00,10.7,47.7,0.6127,,,False,False
2004-12-29 22:00:00,10.5,46.9,0.5956,,,False,False
2004-12-29 23:00:00,10.2,45.4,0.5632,,,False,False
2004-12-30 00:00:00,9.7,46.0,0.5546,,,False,False
2004-12-30 01:00:00,9.8,45.2,0.5489,,,False,False
2004-12-30 02:00:00,9.4,45.4,0.5355,,,False,False
2004-12-30 03:00:00,9.3,44.0,0.5153,,,False,False
2004-12-30 04:00:00,8.8,45.2,0.5134,,,False,False
2004-12-30 05:00:00,8.7,45.6,0.5128,,,False,False
2004-12-30 06:00:00,8.5,44.8,0.498,,,False,False
2004-12-30 07:00:00,8.7,43.4,0.4905,,,False,False
2004-12-30 08:00:00,8.5,43.6,0.4865,,,False,False
2004-12-30 09:00:00,8.8,42.0,0.4773,,,False,False
2004-12-30 10:00:00,10.8,35.1,0.4549,,,False,False
2004-12-30 11:00:00,11.7,34.4,0.4712,,,False,False
2004-12-30 12:00:00,12.6,31.7,0.4613,,,False,False
2004-12-30 13:00:00,12.5,30.3,0.4367,,,False,False
2004-12-30 14:00:00,11.4,32.8,0.4424,,,False,False
2004-12-30 15:00:00,12.1,31.1,0.4383,,,False,False
2004-12-30 16:00:00,12.3,29.7,0.4226,,,False,False
2004-12-30 17:00:00,9.8,36.4,0.4414,,,False,False
2004-12-30 18:00:00,9.3,40.8,0.4781,,,False,False
2004-12-30 19:00:00,8.6,45.1,0.5038,,,False,False
2004-12-30 20:00:00,9.3,41.7,0.4884,,,False,False
2004-12-30 21:00:00,8.7,44.3,0.4998,,,False,False
2004-12-30 22:00:00,8.0,47.6,0.5113,,,False,False
2004-12-30 23:00:00,7.7,47.2,0.4975,,,False,False
2004-12-31 00:00:00,7.2,50.2,0.5118,,,False,False
2004-12-31 01:00:00,6.9,50.3,0.5029,,,False,False
2004-12-31 02:00:00,6.7,50.7,0.4998,,,False,False
2004-12-31 03:00:00,7.6,46.4,0.4869,,,False,False
2004-12-31 04:00:00,7.4,45.7,0.4714,,,False,False
2004-12-31 05:00:00,6.9,49.3,0.4913,,,False,False
2004-12-31 06:00:00,7.8,48.1,0.5095,,,False,False
2004-12-31 07:00:00,8.1,47.8,0.5157,,,False,False
2004-12-31 08:00:00,8.5,46.7,0.5191,,,False,False
2004-12-31 09:00:00,8.9,44.1,0.5039,,,False,False
2004-12-31 10:00:00,9.4,42.5,0.5038,,,False,False
2004-12-31 11:00:00,10.8,36.3,0.4712,,,False,False
2004-12-31 12:00:00,11.9,30.6,0.4264,,,False,False
2004-12-31 13:00:00,12.2,29.7,0.4205,,,False,False
2004-12-31 14:00:00,12.0,31.1,0.434,,,False,False
2004-12-31 15:00:00,12.7,28.4,0.416,,,False,False
2004-12-31 16:00:00,13.3,27.5,0.4185,,,False,False
2004-12-31 17:00:00,11.4,30.8,0.4148,,,False,False
2004-12-31 18:00:00,9.8,34.0,0.4112,,,False,False
2004-12-31 19:00:00,9.3,33.6,0.3958,,,False,False
2004-12-31 20:00:00,9.6,32.3,0.3871,,,False,False
2004-12-31 21:00:00,9.1,32.5,0.3766,,,False,False
2004-12-31 22:00:00,9.1,37.2,0.431,,,False,False
2004-12-31 23:00:00,7.8,38.4,0.4085,,,False,False
2005-01-01 00:00:00,8.2,40.1,0.4375,,,False,False
2005-01-01 01:00:00,5.3,50.7,0.4564,1.6,106.0,False,False
2005-01-01 02:00:00,5.9,50.0,0.4689,2.5,129.0,False,False
2005-01-01 03:00:00,4.9,53.9,0.4693,2.7,,False,False
2005-01-01 04:00:00,4.3,55.3,0.465,1.9,126.0,False,False
2005-01-01 05:00:00,4.2,57.1,0.4759,1.4,106.0,False,False
2005-01-01 06:00:00,3.5,58.3,0.4636,1.5,99.0,False,False
2005-01-01 07:00:00,3.0,60.7,0.4667,1.4,97.0,False,False
2005-01-01 08:00:00,2.6,63.2,0.4721,1.1,94.0,False,False
2005-01-01 09:00:00,3.9,59.0,0.4807,1.0,86.0,False,False
2005-01-01 10:00:00,4.7,57.2,0.4932,1.2,97.0,False,False
2005-01-01 11:00:00,6.8,48.6,0.4822,1.7,113.0,False,False
2005-01-01 12:00:00,8.6,43.6,0.4887,2.3,125.0,False,False
2005-01-01 13:00:00,9.5,41.2,0.4908,2.2,147.0,False,False
2005-01-01 14:00:00,10.9,35.9,0.468,2.4,153.0,False,False
2005-01-01 15:00:00,12.5,32.3,0.467,2.2,147.0,False,False
2005-01-01 16:00:00,12.8,32.6,0.4814,2.1,139.0,False,False
2005-01-01 17:00:00,10.9,39.7,0.5166,3.0,165.0,False,False
2005-01-01 18:00:00,9.0,51.8,0.5961,4.7,191.0,False,False
2005-01-01 19:00:00,8.1,54.1,0.5882,3.6,172.0,False,False
2005-01-01 20:00:00,7.8,54.6,0.5786,2.5,151.0,False,False
2005-01-01 21:00:00,6.2,59.6,0.5698,2.3,137.0,False,False
2005-01-01 22:00:00,5.7,59.9,0.5523,2.1,130.0,False,False
2005-01-01 23:00:00,5.6,59.7,0.5463,1.7,115.0,False,False
2005-01-02 00:00:00,4.7,62.9,0.5424,1.8,112.0,False,False
2005-01-02 01:00:00,4.5,63.5,0.5411,1.6,105.0,False,False
2005-01-02 02:00:00,4.5,63.6,0.5414,1.3,96.0,False,False
2005-01-02 03:00:00,3.1,70.0,0.5388,1.3,,False,False
2005-01-02 04:00:00,3.2,68.3,0.531,1.3,87.0,False,False
2005-01-02 05:00:00,3.1,69.2,0.5337,1.1,75.0,False,False
2005-01-02 06:00:00,2.4,71.9,0.5288,1.0,82.0,False,False
2005-01-02 07:00:00,3.1,68.7,0.5317,1.0,83.0,False,False
2005-01-02 08:00:00,2.1,73.1,0.5289,1.2,88.0,False,False
2005-01-02 09:00:00,3.3,68.2,0.5346,1.3,106.0,False,False
2005-01-02 10:00:00,4.1,65.8,0.5451,1.6,112.0,False,False
2005-01-02 11:00:00,6.6,56.6,0.5528,2.2,141.0,False,False
2005-01-02 12:00:00,8.0,51.2,0.5516,2.2,148.0,False,False
2005-01-02 13:00:00,10.3,44.9,0.5612,2.8,171.0,False,False
2005-01-02 14:00:00,12.3,41.7,0.5961,2.1,160.0,False,False
2005-01-02 15:00:00,13.5,41.3,0.6342,1.6,137.0,False,False
2005-01-02 16:00:00,13.4,43.1,0.66,2.8,167.0,False,False
2005-01-02 17:00:00,9.9,53.3,0.6504,2.6,164.0,False,False
2005-01-02 18:00:00,8.9,54.6,0.6226,2.8,166.0,False,False
2005-01-02 19:00:00,8.9,54.8,0.6244,2.9,167.0,False,False
2005-01-02 20:00:00,8.3,58.2,0.6391,3.4,174.0,False,False
2005-01-02 21:00:00,,,,2.9,160.0,False,False
2005-01-02 22:00:00,,,,3.2,169.0,False,False
2005-01-02 23:00:00,,,,3.1,162.0,False,False
2005-01-03 00:00:00,,,,3.0,149.0,False,False
2005-01-03 01:00:00,,,,3.4,158.0,False,False
2005-01-03 02:00:00,,,,3.0,143.0,False,False
2005-01-03 03:00:00,,,,2.7,,False,False
2005-01-03 04:00:00,,,,,121.0,False,False
2005-01-03 05:00:00,,,,1.1,92.0,False,False
2005-01-03 06:00:00,,,,1.4,102.0,False,False
2005-01-03 07:00:00,,,,1.8,121.0,False,False
2005-01-03 08:00:00,,,,3.6,164.0,False,False
2005-01-03 09:00:00,,,,3.1,175.0,False,False
2005-01-03 10:00:00,,,,1.9,130.0,False,False
2005-01-03 11:00:00,,,,1.7,117.0,False,False
2005-01-03 12:00:00,,,,1.7,115.0,False,False
2005-01-03 13:00:00,,,,1.6,106.0,False,False
2005-01-03 14:00:00,,,,1.6,102.0,False,False
2005-01-03 15:00:00,,,,1.7,122.0,False,False
2005-01-03 16:00:00,,,,2.2,138.0,False,False
2005-01-03 17:00:00,,,,3.3,162.0,False,False
2005-01-03 18:00:00,,,,3.9,177.0,False,False
2005-01-03 19:00:00,,,,5.0,190.0,False,False
2005-01-03 20:00:00,,,,4.2,182.0,False,False
2005-01-03 21:00:00,,,,3.2,163.0,False,False
2005-01-03 22:00:00,,,,1.7,135.0,False,False
2005-01-03 23:00:00,,,,1.5,130.0,False,False
2005-01-04 00:00:00,,,,1.3,117.0,False,False
2005-01-04 01:00:00,,,,1.2,104.0,False,False
2005-01-04 02:00:00,,,,1.3,97.0,False,False
2005-01-04 03:00:00,,,,0.8,,False,False
2005-01-04 04:00:00,,,,0.6,72.0,False,False
2005-01-04 05:00:00,,,,0.8,71.0,False,False
2005-01-04 06:00:00,,,,0.9,94.0,False,False
2005-01-04 07:00:00,,,,1.1,118.0,False,False
2005-01-04 08:00:00,,,,3.4,174.0,False,False
2005-01-04 09:00:00,,,,3.6,170.0,False,False
2005-01-04 10:00:00,,,,3.1,171.0,False,False
2005-01-04 11:00:00,,,,3.3,196.0,False,False
2005-01-04 12:00:00,,,,3.4,191.0,False,False
2005-01-04 13:00:00,,,,2.8,165.0,False,False
2005-01-04 14:00:00,,,,2.6,148.0,False,False
2005-01-04 15:00:00,,,,3.0,172.0,False,False
2005-01-04 16:00:00,,,,2.9,165.0,False,False
2005-01-04 17:00:00,,,,3.8,184.0,False,False
2005-01-04 18:00:00,,,,3.8,173.0,False,False
2005-01-04 19:00:00,,,,3.6,174.0,False,False
2005-01-04 20:00:00,,,,4.5,181.0,False,False
2005-01-04 21:00:00,,,,3.7,166.0,False,False
2005-01-04 22:00:00,,,,2.4,150.0,False,False
2005-01-04 23:00:00,,,,1.7,131.0,False,False
2005-01-05 00:00:00,,,,1.7,129.0,False,False
2005-01-05 01:00:00,9.5,69.5,0.8261,1.7,120.0,False,False
2005-01-05 02:00:00,9.1,70.9,0.8176,1.9,119.0,False,False
2005-01-05 03:00:00,8.1,72.1,0.7798,2.0,,False,False
2005-01-05 04:00:00,7.9,72.1,0.7679,2.0,111.0,False,False
2005-01-05 05:00:00,7.6,72.7,0.7598,1.7,109.0,False,False
2005-01-05 06:00:00,7.5,71.7,0.7439,1.8,110.0,False,False
2005-01-05 07:00:00,7.9,70.6,0.7562,2.2,126.0,False,False
2005-01-05 08:00:00,8.6,69.0,0.7732,3.7,148.0,False,False
2005-01-05 09:00:00,9.1,67.5,0.7831,4.8,162.0,False,False
2005-01-05 10:00:00,9.8,65.8,0.7967,4.8,173.0,False,False
2005-01-05 11:00:00,11.2,61.9,0.8226,5.2,198.0,False,False
2005-01-05 12:00:00,12.8,60.1,0.882,5.9,219.0,False,False
2005-01-05 13:00:00,13.4,62.4,0.9513,5.9,206.0,False,False
2005-01-05 14:00:00,14.3,61.2,0.9941,3.1,155.0,False,False
2005-01-05 15:00:00,14.6,59.6,0.9824,2.6,150.0,False,False
2005-01-05 16:00:00,14.2,60.0,0.9684,2.8,148.0,False,False
2005-01-05 17:00:00,13.8,62.6,0.9862,2.8,158.0,False,False
2005-01-05 18:00:00,13.6,64.0,0.9891,2.8,152.0,False,False
2005-01-05 19:00:00,13.4,64.5,0.9865,3.1,148.0,False,False
2005-01-05 20:00:00,13.5,64.7,0.9971,3.3,147.0,False,False
2005-01-05 21:00:00,13.4,65.3,0.9967,2.7,144.0,False,False
2005-01-05 22:00:00,13.2,64.5,0.9732,2.3,144.0,False,False
2005-01-05 23:00:00,13.2,62.3,0.9392,1.6,126.0,False,False
2005-01-06 00:00:00,12.5,63.7,0.9196,1.6,115.0,False,False
2005-01-06 01:00:00,12.3,64.6,0.9229,1.7,116.0,False,False
2005-01-06 02:00:00,12.5,63.8,0.9244,1.6,112.0,False,False
2005-01-06 03:00:00,12.6,62.7,0.9121,1.4,,False,False
